y\x	0	0.025641	0.0512821	0.0769231	0.102564	0.128205	0.153846	0.179487	0.205128	0.230769	0.25641	0.282051	0.307692	0.333333	0.358974	0.384615	0.410256	0.435897	0.461538	0.487179	0.512821	0.538462	0.564103	0.589744	0.615385	0.641026	0.666667	0.692308	0.717949	0.74359	0.769231	0.794872	0.820513	0.846154	0.871795	0.897436	0.923077	0.948718	0.974359	1
0	0	0.0512821	0.102564	0.153846	0.205128	0.25641	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2
0.0512821	0.0512821	0.102564	0.153846	0.205128	0.25641	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128
0.102564	0.102564	0.153846	0.205128	0.25641	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256
0.153846	0.153846	0.205128	0.25641	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385
0.205128	0.205128	0.25641	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513
0.25641	0.25641	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641
0.307692	0.307692	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769
0.358974	0.358974	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769	2.35897
0.410256	0.410256	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769	2.35897	2.41026
0.461538	0.461538	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769	2.35897	2.41026	2.46154
0.512821	0.512821	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769	2.35897	2.41026	2.46154	2.51282
0.564103	0.564103	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769	2.35897	2.41026	2.46154	2.51282	2.5641
0.615385	0.615385	0.666667	0.717949	0.769231	0.820513	0.871795	0.923077	0.974359	1.02564	1.07692	1.12821	1.17949	1.23077	1.28205	1.33333	1.38462	1.4359	1.48718	1.53846	1.58974	1.64103	1.69231	1.74359	1.79487	1.84615	1.89744	1.94872	2	2.05128	2.10256	2.15385	2.20513	2.25641	2.30769	2.35897	2.41026	2.46154	2.51282	2.5641	2.61538
